광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(우유팩 재활용),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(우유팩 재활용),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(우유팩 재활용),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(우유팩 재활용),2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(우유팩 재활용),2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(우유팩 재활용),2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,고품질 재활용의 수거 활성화(폐건전지 재활용),2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2025,6010,464,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2026,6461,478,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2027,6912,492,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2028,7362,507,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2029,7813,522,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2030,10518,538,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,봉제폐원단 재활용,2034,42070,2316,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2025,1696,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2026,2545,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2027,4241,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2028,6361,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2029,8482,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2030,10602,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물 감량화 추진,2034,46648,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2025,22618,126,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2026,23670,126,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2027,24722,126,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2028,25774,138,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2029,26826,138,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2030,28930,138,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,생활폐기물의 재활용,2034,122032,619,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2028,3055,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2029,3055,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2030,3055,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,유기성 폐기물 바이오 가스 생산,2034,12220,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2025,186,50,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2026,170,68,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2027,159,63,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2028,106,42,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2029,106,42,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2030,106,42,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(RFID 보급),2034,319,128,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2025,24,70,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2026,24,70,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2027,24,70,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2028,36,101,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2029,36,101,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2030,36,101,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,음식물류 폐기물 원천 감량(음식물류 폐기물 감량기기 보급),2034,182,521,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2025,714,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2026,714,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2027,714,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2028,816,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2029,918,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2030,1224,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,임목폐기물 자원화 사업,2034,5304,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2025,384,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2026,388,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2027,391,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2028,395,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2029,399,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2030,402,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,전자폐기물 재활용 확대,2034,1647,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,폐기물,종이없는 저탄소 사무실 조성,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2025,1,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2026,1,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2027,1,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2028,1,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2029,1,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2030,1,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,가로변 녹지량 확충,2034,7,800,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2025,11,708,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2026,12,800,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2027,12,850,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2028,13,900,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2029,14,950,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2030,15,1000,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,꽃의 도시 조성 사업,2034,66,4500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2025,3,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2026,3,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2027,3,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2028,3,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2029,3,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2030,3,200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,노후마을마당 정비사업,2034,10,800,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2025,6,2200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2026,6,2300,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2027,6,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2028,6,2700,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2029,6,2700,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2030,6,2700,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,도심 텃밭 조성,2034,25,12300,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2025,313,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2027,136,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2028,50,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2030,267,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,동대문구 재정비 지역 공원 확충,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2025,10,500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2026,10,500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2027,10,500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2028,10,700,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2029,10,700,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2030,20,700,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,미세먼지 차단 숲 조성,2034,78,3200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2025,0,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2026,0,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2027,0,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2028,0,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2029,0,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2030,0,2500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,배봉산 및 도시공원 정비,2034,0,10000,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2025,0,150,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2026,0,150,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2027,0,150,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2028,0,150,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2029,0,150,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2030,0,150,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,소규모 유휴공간 녹지 조성,2034,0,600,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2025,4,75,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2026,4,75,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2027,4,75,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2028,4,75,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2029,4,75,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2030,4,75,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 도시농업 체험장 운영,2034,16,301,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2025,260,1200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2026,260,1200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2027,260,1200,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2028,364,1500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2029,364,1500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2030,364,1500,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,중랑천 생태복원 및 녹화 사업,2034,1456,6000,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2025,32,102,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,동대문구,서울 동대문구,흡수원,지식의 꽃밭 조성사업,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,동작구,서울 동작구,건물,가로등 보안등 노후 LED 교체 (도로),2025,35,160,,,,,,,,,,,,,,,,,,,,
